Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
57387,20,1276,10,10,644,domain_u,SF,udp,174,174,255,1,0,92,0
57391,20,1276,10,10,644,ftp_data,REJ,tcp,223,12,255,0.05,0.08,0,1
57393,20,1276,10,10,644,other,SF,tcp,12,1,60,0.02,0.17,0,0
57392,20,1276,10,10,644,http,SF,tcp,1,12,2,1,0,138,0
57394,20,1276,10,10,644,ftp_data,REJ,tcp,216,1,255,0,0.09,0,1
57395,18,1152,10,8,644,private,S0,tcp,148,9,255,0.01,0.08,0,1
57397,18,1152,10,8,644,domain_u,SF,udp,16,16,255,0.99,0.01,45,0
57398,18,1152,10,8,644,http,SF,tcp,22,48,22,1,0,1891,0
57396,18,1152,10,8,644,ftp_data,SF,tcp,2,3,20,0.3,0.15,0,0
57399,18,1152,10,8,644,http,SF,tcp,15,15,82,1,0,1026,0
57400,18,1152,10,8,644,private,S0,tcp,188,2,255,0.06,0.06,0,1
57401,18,1152,10,8,644,http,SF,tcp,7,7,75,1,0,344,0
57402,18,1152,10,8,644,other,REJ,tcp,407,1,255,0,1,0,1
57404,20,1276,10,10,644,ftp,RSTO,tcp,2,1,20,0.2,0.2,828,0
57403,20,1276,10,10,644,domain_u,SF,udp,10,17,255,0.99,0.01,42,0
57405,20,1276,10,10,644,http,SF,tcp,3,3,179,1,0,491,0
57406,20,1276,10,10,644,private,RSTR,tcp,2,2,255,0.01,0.82,0,1
57407,20,1276,10,10,644,http,SF,tcp,2,2,98,1,0,1893,0
57408,20,1276,10,10,644,domain_u,SF,udp,80,160,255,0.85,0.01,110,0
57409,20,1276,10,10,644,ftp_data,SF,tcp,11,12,31,0.55,0.1,0,0
57410,20,1276,10,10,644,ecr_i,SF,icmp,106,106,255,1,0,0,1
57411,18,1152,10,8,644,eco_i,SF,icmp,1,15,2,1,0,0,1
57413,18,1152,10,8,644,http,SF,tcp,4,8,40,1,0,636,0
57414,18,1152,10,8,644,private,S0,tcp,254,10,255,0.08,0.05,0,1
57412,18,1152,10,8,644,systat,S0,tcp,232,16,255,0.06,0.06,0,1
57415,18,1152,10,8,644,eco_i,SF,icmp,1,27,2,1,0,0,1
57416,18,1152,10,8,644,http,SF,tcp,10,11,35,1,0,263,0
57417,18,1152,10,8,644,private,S0,tcp,108,15,255,0.06,0.05,0,1
57418,18,1152,10,8,644,private,SF,udp,13,8,255,0.03,0.16,0,1
57421,20,1276,10,10,644,other,SF,udp,12,12,12,1,0,4,0
57419,20,1276,10,10,644,eco_i,SF,icmp,1,6,1,1,0,0,1
57420,20,1276,10,10,644,ftp_data,SF,tcp,1,1,208,0.12,0.02,0,0
57422,20,1276,10,10,644,http,SF,tcp,34,34,128,1,0,895,0
57423,20,1276,10,10,644,http,SF,tcp,1,1,34,1,0,819,0
57424,20,1276,10,10,644,ftp_data,SF,tcp,2,2,63,0.84,0.05,0,0
57425,20,1276,10,10,644,ecr_i,SF,icmp,46,46,255,1,0,0,1
57426,20,1276,10,10,644,http,SF,tcp,5,6,255,0.97,0.01,2507,0
57428,18,1152,10,8,644,http,SF,tcp,17,32,255,1,0,2792,0
57427,18,1152,10,8,644,telnet,SF,tcp,1,1,121,0.21,0.05,439262,0
57429,18,1152,10,8,644,telnet,RSTO,tcp,1,1,28,0.39,0.14,10835,0
57430,18,1152,10,8,644,private,S0,tcp,220,20,255,0.08,0.07,0,1
57431,18,1152,10,8,644,http,SF,tcp,1,2,255,1,0,8314,1
57433,18,1152,10,8,644,ldap,S0,tcp,98,11,255,0.05,0.07,0,1
57432,18,1152,10,8,644,iso_tsap,S0,tcp,251,12,255,0.05,0.07,0,1
57434,18,1152,10,8,644,other,S0,tcp,250,20,255,0.08,0.07,0,1
57437,20,1276,10,10,644,private,S0,tcp,133,20,255,0,0.06,0,1
57436,20,1276,10,10,644,private,REJ,tcp,144,5,255,0.02,0.07,0,1
57435,20,1276,10,10,644,ftp,SF,tcp,1,1,24,0.29,0.12,170,0
57438,20,1276,10,10,644,private,SF,udp,87,87,255,0.34,0.04,0,1
57439,20,1276,10,10,644,finger,RSTO,tcp,250,3,255,0.01,0.07,0,1
57440,20,1276,10,10,644,ecr_i,SF,icmp,13,13,255,1,0,0,1
57441,20,1276,10,10,644,ftp_data,SF,tcp,2,2,122,0.2,0.58,0,0
57442,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,1
57444,18,1152,10,8,644,domain_u,SF,udp,245,246,255,0.79,0.01,118,0
57445,18,1152,10,8,644,smtp,SF,tcp,1,1,220,0.47,0.04,331,0
57443,18,1152,10,8,644,http,SF,tcp,3,7,255,1,0,753,0
57446,18,1152,10,8,644,http,SF,tcp,33,33,241,1,0,846,0
57448,18,1152,10,8,644,http,SF,tcp,21,21,170,1,0,1047,0
57449,18,1152,10,8,644,eco_i,SF,icmp,1,45,2,1,0,0,1
57447,18,1152,10,8,644,vmnet,S0,tcp,256,11,255,0.04,0.07,0,1
57450,18,1152,10,8,644,http,SF,tcp,5,11,51,1,0,647,0
57454,20,1276,10,10,644,ftp_data,SF,tcp,18,18,168,0.33,0.02,0,0
57452,20,1276,10,10,644,http,SF,tcp,3,3,86,1,0,1469,0
57451,20,1276,10,10,644,private,S0,tcp,103,24,255,0.03,0.05,0,1
57453,20,1276,10,10,644,smtp,SF,tcp,1,1,31,0.77,0.13,336,0
57455,20,1276,10,10,644,ftp_data,SF,tcp,1,1,155,0.35,0.02,0,0
57456,20,1276,10,10,644,smtp,SF,tcp,181,2,255,0.05,0.07,388,0
57457,20,1276,10,10,644,http,SF,tcp,7,17,93,1,0,5422,0
57458,20,1276,10,10,644,ecr_i,SF,icmp,510,510,255,0.31,0.13,0,1
57460,18,1152,10,8,644,domain_u,SF,udp,2,2,255,0.67,0.01,17,0
57461,18,1152,10,8,644,domain_u,SF,udp,163,163,255,0.98,0.01,44,0
57459,18,1152,10,8,644,domain_u,SF,udp,68,148,255,1,0,129,0
57462,18,1152,10,8,644,http,SF,tcp,1,4,7,1,0,4017,0
57463,18,1152,10,8,644,eco_i,SF,icmp,1,28,2,1,0,0,1
57464,18,1152,10,8,644,http,SF,tcp,19,41,255,1,0,294,0
57465,18,1152,10,8,644,http,S0,tcp,145,16,255,0.06,0.08,0,1
57466,18,1152,10,8,644,http,SF,tcp,1,1,255,0.94,0.01,776,0
57469,20,1276,10,10,644,smtp,SF,tcp,1,1,121,0.64,0.04,335,0
57468,20,1276,10,10,644,http,SF,tcp,11,11,56,1,0,1493,0
57467,20,1276,10,10,644,domain_u,SF,udp,191,191,255,1,0,120,0
57470,20,1276,10,10,644,http,SF,tcp,40,40,255,1,0,313,0
57471,20,1276,10,10,644,http,SF,tcp,9,9,255,1,0,8422,0
57473,20,1276,10,10,644,netbios_dgm,S0,tcp,270,1,255,0,0.07,0,1
57472,20,1276,10,10,644,eco_i,SF,icmp,1,1,2,1,0,0,1
57474,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,1
57478,18,1152,10,8,644,ftp_data,SF,tcp,13,13,255,0.24,0.02,0,0
57475,18,1152,10,8,644,http,SF,tcp,11,22,255,1,0,484,0
57476,18,1152,10,8,644,ftp_data,S1,tcp,2,2,133,0.19,0.04,0,0
57479,18,1152,10,8,644,auth,REJ,tcp,158,14,255,0.05,0.07,0,1
57477,18,1152,10,8,644,http,SF,tcp,1,1,52,1,0,7353,0
57481,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.29,0.24,329,0
57482,18,1152,10,8,644,ftp_data,SF,tcp,2,2,2,1,0,0,1
57480,18,1152,10,8,644,domain_u,SF,udp,77,157,255,1,0.01,70,0
57485,20,1276,10,10,644,http_443,S0,tcp,106,4,255,0.06,0.06,0,1
57486,20,1276,10,10,644,smtp,S0,tcp,19,21,41,0.46,0.05,0,1
57484,20,1276,10,10,644,login,S0,tcp,137,18,255,0.07,0.05,0,1
57483,20,1276,10,10,644,nntp,SF,tcp,509,1,255,0,1,0,1
57487,20,1276,10,10,644,ftp_data,SF,tcp,2,2,56,0.04,0.07,0,0
57488,20,1276,10,10,644,http,SF,tcp,3,5,19,1,0,409,0
57489,20,1276,10,10,644,domain_u,SF,udp,114,114,255,1,0.01,112,0
57490,20,1276,10,10,644,smtp,SF,tcp,1,1,255,0.48,0.02,389,0
57493,18,1152,10,8,644,other,SF,udp,1,1,255,0.01,0.64,105,0
57494,18,1152,10,8,644,private,S0,tcp,191,6,255,0.02,0.05,0,1
57491,18,1152,10,8,644,http,SF,tcp,17,17,17,1,0,369,0
57492,18,1152,10,8,644,private,S0,tcp,66,11,255,0.07,0.06,0,1
57495,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.47,0.02,384,0
57496,18,1152,10,8,644,ftp_data,SF,tcp,3,3,168,0.18,0.04,0,0
57498,18,1152,10,8,644,http,S0,tcp,285,11,255,0.04,0.07,0,1
57497,18,1152,10,8,644,other,SF,udp,4,2,255,0.01,0.55,105,0
57501,20,1276,10,10,644,domain_u,SF,udp,30,245,88,0.83,0.02,131,0
57500,20,1276,10,10,644,csnet_ns,S0,tcp,235,4,255,0.02,0.08,0,1
57499,20,1276,10,10,644,http,SF,tcp,3,4,255,1,0,8314,1
57502,20,1276,10,10,644,time,S0,tcp,125,20,255,0.08,0.07,0,1
57503,20,1276,10,10,644,whois,S0,tcp,255,5,255,0.02,0.07,0,1
57505,20,1276,10,10,644,uucp,S0,tcp,120,11,255,0.04,0.07,0,1
57504,20,1276,10,10,644,private,S0,tcp,72,23,255,0.09,0.05,0,1
57506,20,1276,10,10,644,http,SF,tcp,6,27,255,1,0,13988,0
57510,18,1152,10,8,644,eco_i,SF,icmp,1,1,2,1,0,0,1
57507,18,1152,10,8,644,http,SF,tcp,15,37,15,1,0,441,0
57508,18,1152,10,8,644,http,SF,tcp,17,18,69,1,0,6961,0
57509,18,1152,10,8,644,domain_u,SF,udp,1,5,80,0.85,0.03,42,0
57511,18,1152,10,8,644,http,SF,tcp,1,1,8,1,0,1581,0
57512,18,1152,10,8,644,http,SF,tcp,17,17,255,1,0,274,0
57513,18,1152,10,8,644,gopher,REJ,tcp,241,15,255,0.06,0.07,0,1
57514,18,1152,10,8,644,smtp,SF,tcp,1,1,27,0.96,0.07,367,0
57515,20,1276,10,10,644,http,SF,tcp,3,11,42,1,0,2042,0
57516,20,1276,10,10,644,http,SF,tcp,52,56,255,1,0,668,0
57517,20,1276,10,10,644,ftp_data,SF,tcp,13,13,255,0.29,0.02,0,0
57518,20,1276,10,10,644,domain_u,SF,udp,121,121,255,1,0.01,83,0
57519,20,1276,10,10,644,http,SF,tcp,7,19,255,1,0,5739,0
57520,20,1276,10,10,644,http,SF,tcp,23,35,255,1,0,788,0
57521,20,1276,10,10,644,http,SF,tcp,3,9,3,1,0,2345,0
57522,20,1276,10,10,644,uucp_path,S0,tcp,299,20,255,0.08,0.06,0,1
57523,18,1152,10,8,644,http,SF,tcp,7,6,104,0.59,0.04,2239,0
57524,18,1152,10,8,644,http,SF,tcp,15,15,255,1,0,391,0
57525,18,1152,10,8,644,http,SF,tcp,53,59,255,1,0,1606,0
57526,18,1152,10,8,644,ctf,S0,tcp,148,9,255,0.02,0.07,0,1
57527,18,1152,10,8,644,http,SF,tcp,5,5,161,1,0,1425,0
57528,18,1152,10,8,644,eco_i,SF,icmp,1,1,1,1,0,0,1
57529,18,1152,10,8,644,http,SF,tcp,14,27,14,1,0,13887,0
57530,18,1152,10,8,644,ftp_data,SF,tcp,1,1,15,0.6,0.2,0,0
1740,350,90600,200,150,65400,private,SF,udp,5,1,255,0.94,0.01,146,0
57532,20,1276,10,10,644,http,SF,tcp,5,5,246,1,0,8314,1
57531,20,1276,10,10,644,http,SF,tcp,8,8,41,1,0,3024,0
57533,20,1276,10,10,644,http,SF,tcp,9,9,19,1,0,9478,0
57534,20,1276,10,10,644,domain_u,SF,udp,1,1,211,0.06,0.03,0,0
57535,20,1276,10,10,644,http,SF,tcp,10,11,10,1,0,2058,0
57537,20,1276,10,10,644,http,SF,tcp,56,62,255,1,0,777,0
57536,20,1276,10,10,644,whois,S0,tcp,267,11,255,0.04,0.08,0,1
57538,20,1276,10,10,644,supdup,S0,tcp,200,18,255,0.07,0.07,0,1
57541,18,1152,10,8,644,whois,S0,tcp,125,11,255,0.04,0.06,0,1
57540,18,1152,10,8,644,other,SF,udp,1,1,255,0,0.59,105,0
57542,18,1152,10,8,644,http_443,REJ,tcp,85,19,255,0.07,0.06,0,1
57539,18,1152,10,8,644,domain_u,SF,udp,128,130,255,0.89,0.01,116,0
57543,18,1152,10,8,644,http,SF,tcp,1,2,149,1,0,27078,0
57544,18,1152,10,8,644,courier,S0,tcp,110,14,255,0.05,0.06,0,1
57545,18,1152,10,8,644,ftp_data,SF,tcp,16,16,255,0.27,0.02,0,0
57546,18,1152,10,8,644,klogin,S0,tcp,60,3,255,0.01,0.05,0,1
57549,20,1276,10,10,644,smtp,SF,tcp,1,1,92,0.33,0.05,332,0
57547,20,1276,10,10,644,private,S0,tcp,144,21,255,0.08,0.04,0,1
57548,20,1276,10,10,644,private,S0,tcp,57,12,255,0.05,0.07,0,1
57550,20,1276,10,10,644,http,RSTR,tcp,2,2,255,1,0,7300,1
57552,20,1276,10,10,644,private,S0,tcp,243,1,184,0.01,0.07,0,1
57551,20,1276,10,10,644,smtp,SF,tcp,1,1,55,0.93,0.05,583,0
57553,20,1276,10,10,644,http,SF,tcp,17,17,36,1,0,2006,0
57554,20,1276,10,10,644,http,SF,tcp,23,23,149,1,0,6529,0
57555,18,1152,10,8,644,private,S0,tcp,290,21,248,0.08,0.06,0,1
57557,18,1152,10,8,644,telnet,SF,tcp,1,1,255,0.05,0.09,1908,0
57556,18,1152,10,8,644,http,SF,tcp,2,7,174,1,0,1463,0
57558,18,1152,10,8,644,smtp,SF,tcp,1,2,89,0.94,0.02,330,0
57559,18,1152,10,8,644,eco_i,SF,icmp,1,45,2,1,0,0,1
57560,18,1152,10,8,644,imap4,S0,tcp,269,11,255,0.04,0.06,0,1
57561,18,1152,10,8,644,ftp_data,SF,tcp,2,2,152,0.14,0.03,0,0
57562,18,1152,10,8,644,pm_dump,SF,tcp,6,1,116,0.01,0.11,556,1
57563,20,1276,10,10,644,http,SF,tcp,7,9,255,1,0,2090,0
57565,20,1276,10,10,644,http,SF,tcp,27,29,96,1,0,3796,0
57564,20,1276,10,10,644,private,S0,tcp,132,19,255,0.07,0.07,0,1
57566,20,1276,10,10,644,http,SF,tcp,21,34,255,1,0,2445,0
57567,20,1276,10,10,644,ftp_data,SF,tcp,19,18,255,0.13,0.03,0,0
57568,20,1276,10,10,644,other,SF,udp,3,1,255,0.01,0.65,105,0
57569,20,1276,10,10,644,whois,S0,tcp,201,1,255,0,0.08,0,1
57570,20,1276,10,10,644,auth,S0,tcp,237,22,255,0.09,0.05,0,1
57574,18,1152,10,8,644,http,SF,tcp,22,22,29,1,0,3123,0
57573,18,1152,10,8,644,other,SF,udp,1,1,255,0.01,0.57,105,0
57571,18,1152,10,8,644,private,S0,tcp,133,4,255,0.02,0.06,0,1
57575,18,1152,10,8,644,ftp_data,SF,tcp,2,2,183,0.32,0.03,0,0
57572,18,1152,10,8,644,link,S0,tcp,226,19,255,0.08,0.08,0,1
57576,18,1152,10,8,644,private,S0,tcp,95,23,255,0.09,0.05,0,1
57578,18,1152,10,8,644,telnet,RSTR,tcp,1,1,165,0.01,0.15,0,1
57577,18,1152,10,8,644,other,SF,udp,3,1,255,0.01,0.52,105,0
57581,20,1276,10,10,644,nnsp,REJ,tcp,145,16,255,0.06,0.06,0,1
57580,20,1276,10,10,644,http,SF,tcp,27,31,255,1,0,337,0
57579,20,1276,10,10,644,private,S0,tcp,104,6,255,0.01,0.06,0,1
57582,20,1276,10,10,644,ctf,S0,tcp,201,7,255,0.03,0.08,0,1
57583,20,1276,10,10,644,private,REJ,tcp,145,19,255,0.14,0.05,0,1
57584,20,1276,10,10,644,private,SF,udp,24,21,255,0.13,0.67,0,1
57585,20,1276,10,10,644,smtp,SF,tcp,1,1,39,0.77,0.13,330,0
57586,20,1276,10,10,644,http,SF,tcp,24,24,24,1,0,406,0
57587,18,1152,10,8,644,private,REJ,tcp,2,1,255,0,0.8,0,1
57588,18,1152,10,8,644,http,SF,tcp,3,3,3,1,0,6189,0
57589,18,1152,10,8,644,http,SF,tcp,5,5,10,1,0,26504,0
57590,18,1152,10,8,644,http,SF,tcp,4,4,250,1,0,5280,0
57591,18,1152,10,8,644,netbios_ns,S0,tcp,258,25,255,0.1,0.05,0,1
57592,18,1152,10,8,644,ftp_data,S0,tcp,64,13,255,0.05,0.09,0,1
57594,18,1152,10,8,644,domain_u,SF,udp,237,237,255,1,0,44,0
57593,18,1152,10,8,644,private,S0,tcp,130,16,255,0.01,0.07,0,1
57595,20,1276,10,10,644,http,SF,tcp,4,4,24,1,0,2401,0
57597,20,1276,10,10,644,other,SF,udp,16,2,255,0.01,0.25,0,1
57596,20,1276,10,10,644,finger,SF,tcp,511,1,255,0,1,28,1
57598,20,1276,10,10,644,private,S0,tcp,276,6,255,0.06,0.07,0,1
57599,20,1276,10,10,644,http,SF,tcp,7,7,7,1,0,1128,0
57600,20,1276,10,10,644,http,SF,tcp,10,10,58,1,0,13294,0
57601,20,1276,10,10,644,eco_i,SF,icmp,1,6,2,1,0,0,1
57602,20,1276,10,10,644,smtp,SF,tcp,1,1,45,0.96,0.04,332,0
57603,18,1152,10,8,644,private,S0,tcp,144,18,255,0.07,0.06,0,1
57605,18,1152,10,8,644,private,REJ,tcp,2,1,255,0,0.81,0,1
57604,18,1152,10,8,644,other,SF,udp,24,2,255,0.01,0.22,0,1
57606,18,1152,10,8,644,http,SF,tcp,13,16,255,1,0,1228,0
57607,18,1152,10,8,644,http,SF,tcp,7,7,96,1,0,12469,0
57609,18,1152,10,8,644,domain_u,SF,udp,9,15,255,0.91,0.01,42,0
57610,18,1152,10,8,644,http,SF,tcp,5,5,46,1,0,2507,0
57608,18,1152,10,8,644,smtp,SF,tcp,511,1,255,0,1,125,1
57612,20,1276,10,10,644,http,SF,tcp,23,23,255,1,0,321,0
57613,20,1276,10,10,644,http,REJ,tcp,1,1,5,1,0,0,0
57614,20,1276,10,10,644,efs,S0,tcp,26,1,255,0.05,0.07,0,1
57615,20,1276,10,10,644,private,S0,tcp,292,19,255,0.07,0.08,0,1
57611,20,1276,10,10,644,http,SF,tcp,2,3,67,1,0,4073,0
57616,20,1276,10,10,644,ftp_data,SF,tcp,18,18,215,0.28,0.02,0,0
57617,20,1276,10,10,644,bgp,S0,tcp,288,11,255,0.04,0.07,0,1
57618,20,1276,10,10,644,ftp_data,S0,tcp,240,2,255,0.01,0.07,0,1
57619,18,1152,10,8,644,private,S0,tcp,129,16,255,0.03,0.07,0,1
57620,18,1152,10,8,644,http,SF,tcp,7,7,164,1,0,6178,0
57621,18,1152,10,8,644,private,SF,udp,4,4,255,0.02,0.98,0,1
57622,18,1152,10,8,644,ftp_data,SF,tcp,2,2,4,1,0,0,0
57623,18,1152,10,8,644,http,SF,tcp,16,24,31,1,0,1373,0
57624,18,1152,10,8,644,domain_u,SF,udp,11,16,255,1,0.01,42,0
57625,18,1152,10,8,644,http,SF,tcp,17,17,17,1,0,354,0
57626,18,1152,10,8,644,eco_i,SF,icmp,1,2,2,1,0,0,1
56547,2,162,2,0,162,http,SF,tcp,28,28,255,1,0,3755,0
57628,20,1276,10,10,644,http,S0,tcp,67,20,149,0.27,0.03,0,1
57630,20,1276,10,10,644,ftp_data,SF,tcp,1,1,145,0.22,0.03,0,0
57627,20,1276,10,10,644,http,SF,tcp,2,2,224,1,0,1735,0
57629,20,1276,10,10,644,systat,S0,tcp,119,13,255,0.03,0.07,0,1
57632,20,1276,10,10,644,http,SF,tcp,8,9,255,1,0,5989,0
57631,20,1276,10,10,644,http,SF,tcp,5,5,5,1,0,5430,0
57633,20,1276,10,10,644,mtp,S0,tcp,199,7,255,0.03,0.08,0,1
57634,20,1276,10,10,644,domain_u,SF,udp,74,153,255,1,0.01,76,0
0,2,620,2,0,620,http,SF,tcp,4,8,68,1,0,20737,0
57635,18,1152,10,8,644,uucp_path,S0,tcp,287,24,255,0.09,0.05,0,1
57637,18,1152,10,8,644,private,REJ,tcp,2,1,255,0,0.95,0,1
57638,18,1152,10,8,644,http,REJ,tcp,1,2,45,1,0,0,0
57636,18,1152,10,8,644,eco_i,SF,icmp,2,1,255,0.11,0.01,0,0
57639,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.22,0.02,0,1
57640,18,1152,10,8,644,domain_u,SF,udp,322,321,255,0.98,0.01,160,0
57642,18,1152,10,8,644,eco_i,SF,icmp,1,3,1,1,0,0,1
57641,18,1152,10,8,644,bgp,S0,tcp,279,17,255,0.07,0.07,0,1
57643,20,1276,10,10,644,private,S0,tcp,204,14,255,0.05,0.07,0,1
57644,20,1276,10,10,644,http,SF,tcp,4,4,175,1,0,833,0
57645,20,1276,10,10,644,private,S0,tcp,146,11,255,0.01,0.08,0,1
57646,20,1276,10,10,644,http,SF,tcp,7,7,33,1,0,12234,0
57648,20,1276,10,10,644,private,S0,tcp,147,17,255,0.07,0.07,0,1
57647,20,1276,10,10,644,private,REJ,tcp,2,1,255,0,0.56,0,1
57649,20,1276,10,10,644,http,SF,tcp,15,19,255,1,0,304,0
57650,20,1276,10,10,644,http,SF,tcp,3,3,31,1,0,8314,1
546,6,912,6,0,912,netbios_ns,S0,tcp,296,23,255,0.09,0.05,0,1
57652,18,1152,10,8,644,ecr_i,SF,icmp,361,361,255,1,0,0,1
57653,18,1152,10,8,644,private,S0,tcp,102,11,255,0.06,0.07,0,1
57654,18,1152,10,8,644,bgp,S0,tcp,132,24,255,0.09,0.05,0,1
57651,18,1152,10,8,644,private,REJ,tcp,248,11,255,0.04,0.08,0,1
57656,18,1152,10,8,644,http,SF,tcp,5,5,9,1,0,8314,1
57657,18,1152,10,8,644,private,REJ,tcp,1,1,20,0.05,1,0,1
57655,18,1152,10,8,644,domain_u,SF,udp,92,139,255,0.99,0.01,127,0
57658,18,1152,10,8,644,private,S0,tcp,249,3,255,0.01,0.08,0,1
57661,20,1276,10,10,644,http,S0,tcp,4,3,255,0.25,0.02,0,1
57662,20,1276,10,10,644,imap4,S0,tcp,238,2,255,0.01,0.07,0,1
57660,20,1276,10,10,644,http,SF,tcp,2,7,34,1,0,12434,0
57659,20,1276,10,10,644,http,SF,tcp,4,11,4,1,0,353,0
57663,20,1276,10,10,644,http,SF,tcp,2,2,255,1,0,6604,0
57664,20,1276,10,10,644,domain_u,SF,udp,1,2,222,0.91,0.01,115,0
57665,20,1276,10,10,644,http,SF,tcp,1,1,149,1,0,4097,0
57666,20,1276,10,10,644,http,SF,tcp,5,5,7,1,0,3396,0
57667,18,1152,10,8,644,http,SF,tcp,21,41,255,1,0,392,0
57668,18,1152,10,8,644,private,SF,udp,4,4,76,0.05,0.05,0,1
57669,18,1152,10,8,644,http,SF,tcp,6,6,255,1,0,479,0
57670,18,1152,10,8,644,domain_u,SF,udp,138,138,255,1,0.01,71,0
57671,18,1152,10,8,644,eco_i,SF,icmp,1,1,1,1,0,0,1
57672,18,1152,10,8,644,private,S0,tcp,264,5,255,0.02,0.07,0,1
57673,18,1152,10,8,644,link,S0,tcp,265,4,255,0.02,0.07,0,1
57674,18,1152,10,8,644,http,SF,tcp,3,18,3,1,0,1321,0
57675,20,1276,10,10,644,http,SF,tcp,3,3,3,1,0,901,0
57676,20,1276,10,10,644,http,SF,tcp,3,3,5,1,0,924,0
57677,20,1276,10,10,644,http,SF,tcp,3,3,3,1,0,1786,0
57678,20,1276,10,10,644,http,SF,tcp,20,21,255,1,0,337,0
57679,20,1276,10,10,644,http,S0,tcp,238,6,255,0.02,0.07,0,1
57681,20,1276,10,10,644,ftp_data,SF,tcp,1,1,221,0.38,0.03,0,0
57682,20,1276,10,10,644,other,SF,udp,337,337,255,1,0,4,0
57680,20,1276,10,10,644,other,SF,udp,1,1,255,0.01,0.76,105,0
57683,18,1152,10,8,644,finger,SF,tcp,1,1,93,0.12,0.04,136,0
57684,20,1276,10,10,644,private,S0,tcp,126,12,255,0.06,0.07,0,1
57685,20,1276,10,10,644,http,SF,tcp,22,23,255,1,0,484,0
57686,20,1276,10,10,644,finger,SF,tcp,1,1,55,0.07,0.05,0,0
57687,20,1276,10,10,644,http,S0,tcp,248,19,255,0.07,0.07,0,1
57688,20,1276,10,10,644,private,SF,udp,7,5,255,0.02,0.35,0,1
57689,20,1276,10,10,644,http,SF,tcp,21,21,255,1,0,1432,0
57690,20,1276,10,10,644,http,SF,tcp,6,6,76,1,0,1639,0
57691,18,1152,10,8,644,http,SF,tcp,1,5,255,1,0,308,0
57693,20,1276,10,10,644,http,SF,tcp,24,24,255,1,0,6314,0
57692,20,1276,10,10,644,http,SF,tcp,9,11,13,1,0,4205,0
57694,20,1276,10,10,644,private,SF,udp,2,2,255,0.99,0.01,147,0
57695,20,1276,10,10,644,eco_i,SF,icmp,1,2,1,1,0,0,1
57696,20,1276,10,10,644,exec,S0,tcp,97,2,255,0.01,0.07,0,1
57697,20,1276,10,10,644,domain_u,SF,udp,67,67,255,0.71,0.01,120,0
57698,20,1276,10,10,644,http,SF,tcp,17,23,38,1,0,254,0
57702,18,1152,10,8,644,ecr_i,SF,icmp,471,471,255,1,0,0,1
57700,18,1152,10,8,644,http,SF,tcp,15,16,15,1,0,2436,0
57701,18,1152,10,8,644,supdup,S0,tcp,278,7,255,0.02,0.07,0,1
57699,18,1152,10,8,644,http,SF,tcp,3,3,3,1,0,369,0
57703,18,1152,10,8,644,private,S0,tcp,174,19,255,0,0.08,0,1
57705,18,1152,10,8,644,domain_u,SF,udp,4,6,255,0.98,0.01,42,0
57704,18,1152,10,8,644,ftp_data,SF,tcp,2,2,38,0.16,0.08,0,0
57706,18,1152,10,8,644,http,SF,tcp,9,17,145,1,0,1744,0
57707,20,1276,10,10,644,private,REJ,tcp,201,1,255,0,0.9,0,1
57709,20,1276,10,10,644,uucp,S0,tcp,102,2,255,0.03,0.05,0,1
57708,20,1276,10,10,644,ntp_u,SF,udp,1,1,16,0.38,0.12,48,0
57710,20,1276,10,10,644,ftp_data,SF,tcp,1,1,6,1,0,5150836,1
57711,20,1276,10,10,644,private,SF,udp,1,1,182,0.76,0.02,147,0
57712,20,1276,10,10,644,smtp,SF,tcp,1,2,52,0.31,0.08,329,0
57713,20,1276,10,10,644,private,S0,tcp,238,7,255,0.04,0.07,0,1
57714,20,1276,10,10,644,private,SF,udp,20,7,255,0.03,0.84,26,1
57715,18,1152,10,8,644,http,RSTR,tcp,5,5,255,1,0,7300,1
57717,18,1152,10,8,644,vmnet,S0,tcp,150,20,255,0,0.07,0,1
57716,18,1152,10,8,644,http,REJ,tcp,1,2,1,1,0,0,0
57718,18,1152,10,8,644,IRC,RSTR,tcp,1,1,22,0.23,0.14,9618,0
57719,18,1152,10,8,644,telnet,S0,tcp,32,7,255,0.24,0.03,0,1
57721,18,1152,10,8,644,telnet,S0,tcp,28,6,255,0.1,0.05,0,1
57720,18,1152,10,8,644,ctf,REJ,tcp,271,17,255,0.07,0.07,0,1
57722,18,1152,10,8,644,domain_u,SF,udp,1,2,161,0.94,0.02,115,0
57724,20,1276,10,10,644,http,SF,tcp,13,52,13,1,0,1556,0
57725,20,1276,10,10,644,http,REJ,tcp,6,6,40,1,0,0,0
57723,20,1276,10,10,644,private,S0,tcp,122,14,255,0.05,0.06,0,1
57726,20,1276,10,10,644,http,SF,tcp,15,15,68,1,0,25728,0
57727,20,1276,10,10,644,private,S0,tcp,140,25,255,0.1,0.04,0,1
